,contrast,dissimilarity,homogeneity,ASM,energy,label
2876,0.2923260814310985,0.49035197797401986,0.9907349441622088,0.9774010459485762,0.9886359521828934,1
2877,0.24947460624040207,0.4153402614908959,0.9917968391515722,0.9889532727410926,0.9944612977592906,1
2878,0.29151862969245373,0.4720186496769396,0.991475839640577,0.9793726099754676,0.9896325631139402,1
2879,0.21972394985309213,0.35879098125060577,0.9942578968572039,0.9865169749574462,0.9932356089858269,1
2880,0.2671888639380685,0.43289894211345165,0.994090951390603,0.9857556725377016,0.9928522913997335,1
2881,0.33397380254466413,0.5382510258487859,0.9918237553304668,0.9767197999642122,0.9882913537840001,1
2882,0.27348801537299844,0.4415491744789752,0.9946694761269815,0.9831699869153568,0.9915492861756072,1
2883,0.30126972296621524,0.4940961084008884,0.993625099307472,0.9779340568258017,0.9889054842732956,1
2884,0.20729067778412935,0.3395538973332471,0.9959373103591274,0.988421649696828,0.994193969855394,1
2885,0.2434915259068439,0.3680221993720233,0.9940190397395192,0.9829414470469819,0.9914340356508757,1
2886,0.25716595522753544,0.4171477727314529,0.99398340704692,0.9897165088698641,0.9948449672536238,1
2887,0.2613568239049854,0.45742945180672784,0.9901427479516678,0.9825597408195698,0.9912415148789773,1
2888,0.48811485474579086,0.6747181245108552,0.9933457235019717,0.9873533805199168,0.993656570712395,1
2889,0.49253356871582876,0.7000232818786559,0.9901642115940896,0.972782488466042,0.98629736310407,1
2890,0.2589573103223932,0.3738966109038341,0.9951964572951367,0.9914719338926208,0.995726836985235,1
2891,0.23580217556262772,0.3432980277601155,0.9956624502575618,0.987050225344224,0.9935040137534544,1
2892,0.2584062559180139,0.3608567083826714,0.9956127590689028,0.9924641940517172,0.9962249716061713,1
2893,0.3051208223477009,0.43044589114412396,0.9937486183045888,0.9830184670008233,0.9914728775921322,1
2894,0.7368174137792284,0.6614200060981843,0.9974401745793261,0.9831686769597355,0.991548625615373,1
2895,0.15167072955517386,0.20605628142352184,0.9968250799031037,0.9995790170732064,0.9997894863786108,1
2896,0.27829275294651856,0.3811266558660629,0.9962774152713173,0.9942979210656446,0.9971448846911086,1
2897,0.2703729876259635,0.35014074888508223,0.994979516622186,0.9935330965330285,0.9967613036896187,1
